ReviewID,i_InterventionID,i_Intervention_Name,i_Protocol,i_Protocol_Version,i_Outcome_Domain,i_NumStudiesMeetingStandards,i_NumStudiesEligible,i_Class_type_General,i_Class_type_Inclusion,i_Delivery_Method_Individual,i_Delivery_Method_School,i_Delivery_Method_Small_Group,i_Delivery_Method_Whole_Class,i_Demographics_Sample_ELL,i_Demographics_Sample_FRPL,i_Demographics_Sample_International,i_Ethnicity_Hispanic,i_Ethnicity_Not_Hispanic,i_Gender_Female,i_Gender_Male,i_Grade_1,i_Grade_10,i_Grade_11,i_Grade_12,i_Grade_2,i_Grade_3,i_Grade_4,i_Grade_5,i_Grade_6,i_Grade_7,i_Grade_8,i_Grade_9,i_Grade_K,i_Grade_PK,i_Grade_PS,i_Program_Type_Curriculum,i_Program_Type_Policy,i_Program_Type_Practice,i_Program_Type_School_level,i_Program_Type_Supplement,i_Program_Type_Teacher_level,i_Race_Asian,i_Race_Black,i_Race_Native_American,i_Race_Other,i_Race_Pacific_Islander,i_Race_White,i_Region_State_Alabama,i_Region_State_Alaska,i_Region_State_Arizona,i_Region_State_Arkansas,i_Region_State_California,i_Region_State_Colorado,i_Region_State_Connecticut,i_Region_State_Delaware,i_Region_State_DC,i_Region_State_Florida,i_Region_State_Georgia,i_Region_State_Hawaii,i_Region_State_Idaho,i_Region_State_Illinois,i_Region_State_Indiana,i_Region_State_Iowa,i_Region_State_Kansas,i_Region_State_Kentucky,i_Region_State_Louisiana,i_Region_State_Maine,i_Region_State_Maryland,i_Region_State_Massachusetts,i_Region_State_Michigan,i_Region_State_Midwest,i_Region_State_Minnesota,i_Region_State_Mississippi,i_Region_State_Missouri,i_Region_State_Montana,i_Region_State_Nebraska,i_Region_State_Nevada,i_Region_State_New_Hampshire,i_Region_State_New_Jersey,i_Region_State_New_Mexico,i_Region_State_New_York,i_Region_State_North_Carolina,i_Region_State_North_Dakota,i_Region_State_Northeast,i_Region_State_Ohio,i_Region_State_Oklahoma,i_Region_State_Oregon,i_Region_State_Pennsylvania,i_Region_State_Rhode_Island,i_Region_State_South,i_Region_State_South_Carolina,i_Region_State_South_Dakota,i_Region_State_Tennessee,i_Region_State_Texas,i_Region_State_Utah,i_Region_State_Vermont,i_Region_State_Virginia,i_Region_State_Washington,i_Region_State_West,i_Region_State_West_Virginia,i_Region_State_Wisconsin,i_Region_State_Wyoming,i_School_type_Charter,i_School_type_Parochial,i_School_type_Private,i_School_type_Public,i_Urbanicity_Rural,i_Urbanicity_Suburban,i_Urbanicity_Urban,i_Intervention_Page_URL,i_Sample_Size_Intervention,i_Effectiveness_Rating,s_Protocol,s_Protocol_Version,s_Standards_Version,s_Citation,s_Intervention_Name,s_Study_Design,s_Study_Rating,s_Class_type_General,s_Class_type_Inclusion,s_Delivery_Method_Individual,s_Delivery_Method_School,s_Delivery_Method_Small_Group,s_Delivery_Method_Whole_Class,s_Demographics_Sample_ELL,s_Demographics_Sample_FRPL,s_Demographics_Sample_International,s_Ethnicity_Hispanic,s_Ethnicity_Not_Hispanic,s_Gender_Female,s_Gender_Male,s_Grade_1,s_Grade_10,s_Grade_11,s_Grade_12,s_Grade_2,s_Grade_3,s_Grade_4,s_Grade_5,s_Grade_6,s_Grade_7,s_Grade_8,s_Grade_9,s_Grade_K,s_Grade_PK,s_Grade_PS,s_Program_Type_Curriculum,s_Program_Type_Policy,s_Program_Type_Practice,s_Program_Type_School_level,s_Program_Type_Supplement,s_Program_Type_Teacher_level,s_Race_Asian,s_Race_Black,s_Race_Native_American,s_Race_Other,s_Race_Pacific_Islander,s_Race_White,s_Region_State_Alabama,s_Region_State_Alaska,s_Region_State_Arizona,s_Region_State_Arkansas,s_Region_State_California,s_Region_State_Colorado,s_Region_State_Connecticut,s_Region_State_Delaware,s_Region_State_DC,s_Region_State_Florida,s_Region_State_Georgia,s_Region_State_Hawaii,s_Region_State_Idaho,s_Region_State_Illinois,s_Region_State_Indiana,s_Region_State_Iowa,s_Region_State_Kansas,s_Region_State_Kentucky,s_Region_State_Louisiana,s_Region_State_Maine,s_Region_State_Maryland,s_Region_State_Massachusetts,s_Region_State_Michigan,s_Region_State_Midwest,s_Region_State_Minnesota,s_Region_State_Mississippi,s_Region_State_Missouri,s_Region_State_Montana,s_Region_State_Nebraska,s_Region_State_Nevada,s_Region_State_New_Hampshire,s_Region_State_New_Jersey,s_Region_State_New_Mexico,s_Region_State_New_York,s_Region_State_North_Carolina,s_Region_State_North_Dakota,s_Region_State_Northeast,s_Region_State_Ohio,s_Region_State_Oklahoma,s_Region_State_Oregon,s_Region_State_Pennsylvania,s_Region_State_Rhode_Island,s_Region_State_South,s_Region_State_South_Carolina,s_Region_State_South_Dakota,s_Region_State_Tennessee,s_Region_State_Texas,s_Region_State_Utah,s_Region_State_Vermont,s_Region_State_Virginia,s_Region_State_Washington,s_Region_State_West,s_Region_State_West_Virginia,s_Region_State_Wisconsin,s_Region_State_Wyoming,s_School_type_Charter,s_School_type_Parochial,s_School_type_Private,s_School_type_Public,s_Urbanicity_Rural,s_Urbanicity_Suburban,s_Urbanicity_Urban,s_StudyID,s_Publication,s_Publication_Date,s_ProductID,s_Product_Name,s_Purpose_of_Review,s_Study_Page_URL,s_Rating_Reason,s_Ineligibility_Reason,s_interventionID,s_ERICId,s_US_Region_U_S__Region,s_Disability_ASD,s_School_Setting_Student_Count,s_Disability_IEP,s_Demographics_Sample_Minority,s_Demographics_Sample_Nonminority,s_Multisite,s_Topic_Literacy,s_Topic_STEM,s_Topic_College_Readiness_And_Completion,s_Topic_Social_Emotional_Learning_And_Behavior,s_Topic_SWD,s_Topic_ELL,s_Topic_Teachers_And_School_Leaders,s_Topic_School_Choice,s_Topic_Early_Childhood,s_Topic_K_to_12th_Grade,s_Topic_High_School_Completion,s_Topic_Postsecondary,s_Posting_Date,f_FindingID,f_Protocol,f_InterventionID,f_Intervention_Name,f_Comparison,f_Outcome_MeasureID,f_Outcome_Measure,f_Outcome_Domain,f_Period,f_Sample_Description,f_Is_Subgroup,f_Outcome_Sample_Size,f_Outcome_Intervention_SS,f_Outcome_Comparison_SS,f_Intervention_Clusters_SS,f_Comparison_Clusters_SS,f_Intervention_Mean,f_Comparison_Mean,f_Intervention_Standard_Deviation,f_Comparison_Standard_Deviation,f_Effect_Size_Study,f_Effect_Size_WWC,f_Improvement_Index,f_p_Value_Study,f_p_Value_WWC,f_ICC,f_Clusters_Total,f_Is_Statistically_Significant,f_Finding_Rating,f_ESSA_Rating,f_L1_Unit_of_Analysis,f_FavorableUnfavorableDesignation,state_tokens,state_count,is_multistate,effect_size_num,improvement_num
1912730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study Review Protocol,1.0,4.1,"Miller, Cynthia; Weiss, Michael. (2021). Increasing Community College Graduation Rates: A Synthesis of Findings on the ASAP Model from Six Colleges across Two States. MDRC.",Accelerated Study in Associate Programs (ASAP),Randomized Controlled Trial,Meets WWC standards without reservations,,,1.0,,,,,,,22.0,,63.0,37.0,,,,,,,,,,,,,,,1.0,,,,,,,,35.0,,33.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,90361,MDRC,2021,,,Single Study Review,/Study/90361, it is a randomized controlled trial with low attrition.,,1072,ED611732,,,,,,,True,,,,,,,,,,,1.0,1.0,3/14/2022 11:26:00 AM,63438,Study Review Protocol,1072,Accelerated Study in Associate Programs (ASAP),0.02,27413,Graduation from 2-year college,College Degree Attainment,-5 Semesters,Overall - Full sample; 5 semesters before end of intervention,True,2397.0,1257.0,1140.0,1257.0,1140.0,0.23,0.02,,,,1.48148464510861,43.0,,0.262106440221678,,,False,Meets WWC standards without reservations,,Student,,"['NY', 'OH']",2,True,1.48148464510861,43.0
1912730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study Review Protocol,1.0,4.1,"Miller, Cynthia; Weiss, Michael. (2021). Increasing Community College Graduation Rates: A Synthesis of Findings on the ASAP Model from Six Colleges across Two States. MDRC.",Accelerated Study in Associate Programs (ASAP),Randomized Controlled Trial,Meets WWC standards without reservations,,,1.0,,,,,,,22.0,,63.0,37.0,,,,,,,,,,,,,,,1.0,,,,,,,,35.0,,33.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,90361,MDRC,2021,,,Single Study Review,/Study/90361, it is a randomized controlled trial with low attrition.,,1072,ED611732,,,,,,,True,,,,,,,,,,,1.0,1.0,3/14/2022 11:26:00 AM,63439,Study Review Protocol,1072,Accelerated Study in Associate Programs (ASAP),0.47,27413,Graduation from 2-year college,College Degree Attainment,-4 Semesters,Overall - Full sample; 4 semesters before end of intervention,True,2397.0,1257.0,1140.0,1257.0,1140.0,1.14,0.47,,,,0.541094087917331,21.0,,0.0798794090491386,,,False,Meets WWC standards without reservations,,Student,,"['NY', 'OH']",2,True,0.541094087917331,21.0
1912730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study Review Protocol,1.0,4.1,"Miller, Cynthia; Weiss, Michael. (2021). Increasing Community College Graduation Rates: A Synthesis of Findings on the ASAP Model from Six Colleges across Two States. MDRC.",Accelerated Study in Associate Programs (ASAP),Randomized Controlled Trial,Meets WWC standards without reservations,,,1.0,,,,,,,22.0,,63.0,37.0,,,,,,,,,,,,,,,1.0,,,,,,,,35.0,,33.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,90361,MDRC,2021,,,Single Study Review,/Study/90361, it is a randomized controlled trial with low attrition.,,1072,ED611732,,,,,,,True,,,,,,,,,,,1.0,1.0,3/14/2022 11:26:00 AM,63440,Study Review Protocol,1072,Accelerated Study in Associate Programs (ASAP),2.18,27413,Graduation from 2-year college,College Degree Attainment,-3 Semesters,Overall - Full sample; 3 semesters before end of intervention,True,2397.0,1257.0,1140.0,1257.0,1140.0,5.81,2.18,,,,0.617012563842005,23.0,,2.17159440314418e-05,,,True,Meets WWC standards without reservations,,Student,,"['NY', 'OH']",2,True,0.617012563842005,23.0
1912730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study Review Protocol,1.0,4.1,"Miller, Cynthia; Weiss, Michael. (2021). Increasing Community College Graduation Rates: A Synthesis of Findings on the ASAP Model from Six Colleges across Two States. MDRC.",Accelerated Study in Associate Programs (ASAP),Randomized Controlled Trial,Meets WWC standards without reservations,,,1.0,,,,,,,22.0,,63.0,37.0,,,,,,,,,,,,,,,1.0,,,,,,,,35.0,,33.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,90361,MDRC,2021,,,Single Study Review,/Study/90361, it is a randomized controlled trial with low attrition.,,1072,ED611732,,,,,,,True,,,,,,,,,,,1.0,1.0,3/14/2022 11:26:00 AM,63441,Study Review Protocol,1072,Accelerated Study in Associate Programs (ASAP),8.17,27413,Graduation from 2-year college,College Degree Attainment,-2 Semesters,Overall - Full sample; 2 semesters before end of intervention,True,2397.0,1257.0,1140.0,1257.0,1140.0,17.35,8.17,,,,0.520271402957185,20.0,,2.67806665732451e-10,,,True,Meets WWC standards without reservations,,Student,,"['NY', 'OH']",2,True,0.520271402957185,20.0
1912730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study Review Protocol,1.0,4.1,"Miller, Cynthia; Weiss, Michael. (2021). Increasing Community College Graduation Rates: A Synthesis of Findings on the ASAP Model from Six Colleges across Two States. MDRC.",Accelerated Study in Associate Programs (ASAP),Randomized Controlled Trial,Meets WWC standards without reservations,,,1.0,,,,,,,22.0,,63.0,37.0,,,,,,,,,,,,,,,1.0,,,,,,,,35.0,,33.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,90361,MDRC,2021,,,Single Study Review,/Study/90361, it is a randomized controlled trial with low attrition.,,1072,ED611732,,,,,,,True,,,,,,,,,,,1.0,1.0,3/14/2022 11:26:00 AM,63442,Study Review Protocol,1072,Accelerated Study in Associate Programs (ASAP),13.8,27413,Graduation from 2-year college,College Degree Attainment,-1 Semesters,Overall - Full sample; 1 semester before end of intervention,True,2397.0,1257.0,1140.0,1257.0,1140.0,28.55,13.8,,,,0.554339768019777,21.0,,4.44089209850063e-16,,,True,Meets WWC standards without reservations,,Student,,"['NY', 'OH']",2,True,0.554339768019777,21.0
1912730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study Review Protocol,1.0,4.1,"Miller, Cynthia; Weiss, Michael. (2021). Increasing Community College Graduation Rates: A Synthesis of Findings on the ASAP Model from Six Colleges across Two States. MDRC.",Accelerated Study in Associate Programs (ASAP),Randomized Controlled Trial,Meets WWC standards without reservations,,,1.0,,,,,,,22.0,,63.0,37.0,,,,,,,,,,,,,,,1.0,,,,,,,,35.0,,33.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,90361,MDRC,2021,,,Single Study Review,/Study/90361, it is a randomized controlled trial with low attrition.,,1072,ED611732,,,,,,,True,,,,,,,,,,,1.0,1.0,3/14/2022 11:26:00 AM,63443,Study Review Protocol,1072,Accelerated Study in Associate Programs (ASAP),0.55,20508,College enrollment - 4 year college,College Enrollment,-5 Semesters,Overall - Full sample; 5 semesters before end of intervention,True,2397.0,1257.0,1140.0,1257.0,1140.0,0.58,0.55,,,,0.0323706242105473,1.0,,0.922166382420272,,,False,Meets WWC standards without reservations,,Student,,"['NY', 'OH']",2,True,0.0323706242105473,1.0
1912730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study Review Protocol,1.0,4.1,"Miller, Cynthia; Weiss, Michael. (2021). Increasing Community College Graduation Rates: A Synthesis of Findings on the ASAP Model from Six Colleges across Two States. MDRC.",Accelerated Study in Associate Programs (ASAP),Randomized Controlled Trial,Meets WWC standards without reservations,,,1.0,,,,,,,22.0,,63.0,37.0,,,,,,,,,,,,,,,1.0,,,,,,,,35.0,,33.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,90361,MDRC,2021,,,Single Study Review,/Study/90361, it is a randomized controlled trial with low attrition.,,1072,ED611732,,,,,,,True,,,,,,,,,,,1.0,1.0,3/14/2022 11:26:00 AM,63444,Study Review Protocol,1072,Accelerated Study in Associate Programs (ASAP),2.08,20508,College enrollment - 4 year college,College Enrollment,-4 Semesters,Overall - Full sample; 4 semesters before end of intervention,True,2397.0,1257.0,1140.0,1257.0,1140.0,1.46,2.08,,,,-0.218329209905929,-9.0,,0.251629343637265,,,False,Meets WWC standards without reservations,,Student,,"['NY', 'OH']",2,True,-0.218329209905929,-9.0
1912730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study Review Protocol,1.0,4.1,"Miller, Cynthia; Weiss, Michael. (2021). Increasing Community College Graduation Rates: A Synthesis of Findings on the ASAP Model from Six Colleges across Two States. MDRC.",Accelerated Study in Associate Programs (ASAP),Randomized Controlled Trial,Meets WWC standards without reservations,,,1.0,,,,,,,22.0,,63.0,37.0,,,,,,,,,,,,,,,1.0,,,,,,,,35.0,,33.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,90361,MDRC,2021,,,Single Study Review,/Study/90361, it is a randomized controlled trial with low attrition.,,1072,ED611732,,,,,,,True,,,,,,,,,,,1.0,1.0,3/14/2022 11:26:00 AM,63445,Study Review Protocol,1072,Accelerated Study in Associate Programs (ASAP),3.52,20508,College enrollment - 4 year college,College Enrollment,-3 Semesters,Overall - Full sample; 3 semesters before end of intervention,True,2397.0,1257.0,1140.0,1257.0,1140.0,3.08,3.52,,,,-0.0836857912690741,-3.0,,0.547127650896649,,,False,Meets WWC standards without reservations,,Student,,"['NY', 'OH']",2,True,-0.0836857912690741,-3.0
1912730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study Review Protocol,1.0,4.1,"Miller, Cynthia; Weiss, Michael. (2021). Increasing Community College Graduation Rates: A Synthesis of Findings on the ASAP Model from Six Colleges across Two States. MDRC.",Accelerated Study in Associate Programs (ASAP),Randomized Controlled Trial,Meets WWC standards without reservations,,,1.0,,,,,,,22.0,,63.0,37.0,,,,,,,,,,,,,,,1.0,,,,,,,,35.0,,33.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,90361,MDRC,2021,,,Single Study Review,/Study/90361, it is a randomized controlled trial with low attrition.,,1072,ED611732,,,,,,,True,,,,,,,,,,,1.0,1.0,3/14/2022 11:26:00 AM,63446,Study Review Protocol,1072,Accelerated Study in Associate Programs (ASAP),6.76,20508,College enrollment - 4 year college,College Enrollment,-2 Semesters,Overall - Full sample; 2 semesters before end of intervention,True,2397.0,1257.0,1140.0,1257.0,1140.0,7.08,6.76,,,,0.0301144993430932,1.0,,0.758219884635563,,,False,Meets WWC standards without reservations,,Student,,"['NY', 'OH']",2,True,0.0301144993430932,1.0
1912730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study Review Protocol,1.0,4.1,"Miller, Cynthia; Weiss, Michael. (2021). Increasing Community College Graduation Rates: A Synthesis of Findings on the ASAP Model from Six Colleges across Two States. MDRC.",Accelerated Study in Associate Programs (ASAP),Randomized Controlled Trial,Meets WWC standards without reservations,,,1.0,,,,,,,22.0,,63.0,37.0,,,,,,,,,,,,,,,1.0,,,,,,,,35.0,,33.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,90361,MDRC,2021,,,Single Study Review,/Study/90361, it is a randomized controlled trial with low attrition.,,1072,ED611732,,,,,,,True,,,,,,,,,,,1.0,1.0,3/14/2022 11:26:00 AM,63447,Study Review Protocol,1072,Accelerated Study in Associate Programs (ASAP),11.25,20508,College enrollment - 4 year college,College Enrollment,-1 Semesters,Overall - Full sample; 1 semester before end of intervention,True,2397.0,1257.0,1140.0,1257.0,1140.0,15.04,11.25,,,,0.202417006504946,8.0,,0.0067885793090182,,,True,Meets WWC standards without reservations,,Student,,"['NY', 'OH']",2,True,0.202417006504946,8.0
1912730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study Review Protocol,1.0,4.1,"Miller, Cynthia; Weiss, Michael. (2021). Increasing Community College Graduation Rates: A Synthesis of Findings on the ASAP Model from Six Colleges across Two States. MDRC.",Accelerated Study in Associate Programs (ASAP),Randomized Controlled Trial,Meets WWC standards without reservations,,,1.0,,,,,,,22.0,,63.0,37.0,,,,,,,,,,,,,,,1.0,,,,,,,,35.0,,33.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,90361,MDRC,2021,,,Single Study Review,/Study/90361, it is a randomized controlled trial with low attrition.,,1072,ED611732,,,,,,,True,,,,,,,,,,,1.0,1.0,3/14/2022 11:26:00 AM,63501,Study Review Protocol,1072,Accelerated Study in Associate Programs (ASAP),8.9,27413,Graduation from 2-year college,College Degree Attainment,-2 Semesters,Overall - CUNY program only; 2 semesters before end of intervention,True,896.0,451.0,445.0,451.0,445.0,14.5,8.9,,,,0.33426594000705,13.0,,0.0102741453944197,,,True,Meets WWC standards without reservations,,Student,,"['NY', 'OH']",2,True,0.33426594000705,13.0
1912730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study Review Protocol,1.0,4.1,"Miller, Cynthia; Weiss, Michael. (2021). Increasing Community College Graduation Rates: A Synthesis of Findings on the ASAP Model from Six Colleges across Two States. MDRC.",Accelerated Study in Associate Programs (ASAP),Randomized Controlled Trial,Meets WWC standards without reservations,,,1.0,,,,,,,22.0,,63.0,37.0,,,,,,,,,,,,,,,1.0,,,,,,,,35.0,,33.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,90361,MDRC,2021,,,Single Study Review,/Study/90361, it is a randomized controlled trial with low attrition.,,1072,ED611732,,,,,,,True,,,,,,,,,,,1.0,1.0,3/14/2022 11:26:00 AM,63502,Study Review Protocol,1072,Accelerated Study in Associate Programs (ASAP),15.7,27413,Graduation from 2-year college,College Degree Attainment,-1 Semesters,Overall - CUNY program only; 1 semester before end of intervention,True,896.0,451.0,445.0,451.0,445.0,29.1,15.7,,,,0.478902359571462,18.0,,3.22267242580665e-06,,,True,Meets WWC standards without reservations,,Student,,"['NY', 'OH']",2,True,0.478902359571462,18.0
1912730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study Review Protocol,1.0,4.1,"Miller, Cynthia; Weiss, Michael. (2021). Increasing Community College Graduation Rates: A Synthesis of Findings on the ASAP Model from Six Colleges across Two States. MDRC.",Accelerated Study in Associate Programs (ASAP),Randomized Controlled Trial,Meets WWC standards without reservations,,,1.0,,,,,,,22.0,,63.0,37.0,,,,,,,,,,,,,,,1.0,,,,,,,,35.0,,33.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,90361,MDRC,2021,,,Single Study Review,/Study/90361, it is a randomized controlled trial with low attrition.,,1072,ED611732,,,,,,,True,,,,,,,,,,,1.0,1.0,3/14/2022 11:26:00 AM,63503,Study Review Protocol,1072,Accelerated Study in Associate Programs (ASAP),31.9,27413,Graduation from 2-year college,College Degree Attainment,18 Months,Overall - CUNY program only,True,896.0,451.0,445.0,451.0,445.0,46.3,31.9,,,,0.369757674510325,14.0,,1.5330745897435e-05,,,True,Meets WWC standards without reservations,,Student,,"['NY', 'OH']",2,True,0.369757674510325,14.0
1912730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study Review Protocol,1.0,4.1,"Miller, Cynthia; Weiss, Michael. (2021). Increasing Community College Graduation Rates: A Synthesis of Findings on the ASAP Model from Six Colleges across Two States. MDRC.",Accelerated Study in Associate Programs (ASAP),Randomized Controlled Trial,Meets WWC standards without reservations,,,1.0,,,,,,,22.0,,63.0,37.0,,,,,,,,,,,,,,,1.0,,,,,,,,35.0,,33.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,90361,MDRC,2021,,,Single Study Review,/Study/90361, it is a randomized controlled trial with low attrition.,,1072,ED611732,,,,,,,True,,,,,,,,,,,1.0,1.0,3/14/2022 11:26:00 AM,63504,Study Review Protocol,1072,Accelerated Study in Associate Programs (ASAP),0.001,27430,Graduation from 4 year college,College Degree Attainment,-5 Semesters,Overall - CUNY program only; 5 semesters before end of intervention,True,896.0,451.0,445.0,451.0,445.0,0.001,0.001,,,,0.0,0.0,,1.0,,,False,Meets WWC standards without reservations,,Student,,"['NY', 'OH']",2,True,0.0,0.0
1912730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Study Review Protocol,1.0,4.1,"Miller, Cynthia; Weiss, Michael. (2021). Increasing Community College Graduation Rates: A Synthesis of Findings on the ASAP Model from Six Colleges across Two States. MDRC.",Accelerated Study in Associate Programs (ASAP),Randomized Controlled Trial,Meets WWC standards without reservations,,,1.0,,,,,,,22.0,,63.0,37.0,,,,,,,,,,,,,,,1.0,,,,,,,,35.0,,33.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,90361,MDRC,2021,,,Single Study Review,/Study/90361, it is a randomized controlled trial with low attrition.,,1072,ED611732,,,,,,,True,,,,,,,,,,,1.0,1.0,3/14/2022 11:26:00 AM,63505,Study Review Protocol,1072,Accelerated Study in Associate Programs (ASAP),0.001,27430,Graduation from 4 year college,College Degree Attainment,-4 Semesters,Overall - CUNY program only; 4 semesters before end of intervention,True,896.0,451.0,445.0,451.0,445.0,0.2,0.001,,,,3.2123087085871,50.0,,0.724559318656131,,,False,Meets WWC standards without reservations,,Student,,"['NY', 'OH']",2,True,3.2123087085871,50.0
